GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US05071,Johnson County, Arkansas,18206,18459,18896,16452,18107,18745,19603,20827,20593,21100,27213
0500000US05073,Lafayette County, Arkansas,16584,16825,18418,17644,18423,18352,17922,18929,19961,18884,20919
0500000US05075,Lawrence County, Arkansas,15536,17056,17655,17556,19785,18814,20011,21067,21448,21213,21424
0500000US05077,Lee County, Arkansas,15753,15611,17177,16735,16781,17511,17900,18617,20476,21585,21466
0500000US05079,Lincoln County, Arkansas,18539,20399,21537,21091,21336,23532,24320,22639,25874,25915,23750
0500000US05081,Little River County, Arkansas,19163,18712,19547,19664,18699,21217,23422,24037,26847,27044,23691
0500000US05083,Logan County, Arkansas,18878,18439,19208,19238,19563,20743,21651,22638,21966,22222,29005
0500000US05085,Lonoke County, Arkansas,22792,23098,24231,25274,25339,25176,26204,26746,28118,30114,22260
0500000US05087,Madison County, Arkansas,20335,20972,19971,19959,20316,20428,21415,22433,21636,22879,31038
0500000US05089,Marion County, Arkansas,17193,17945,18923,18173,17759,18479,18552,18868,18918,20681,23504
0500000US05091,Miller County, Arkansas,19542,20392,21585,21912,21160,21476,21290,22253,23823,25719,20560
0500000US05093,Mississippi County, Arkansas,17628,17845,17908,18156,17827,17136,18026,18748,20440,22403,24677
0500000US05095,Monroe County, Arkansas,15082,16714,17437,17176,16590,17334,19097,18795,19260,22041,25036
0500000US05097,Montgomery County, Arkansas,16119,14438,13374,14079,14744,15697,20557,21625,21742,21493,22040
0500000US05099,Nevada County, Arkansas,17519,16049,17252,17877,16590,16131,21175,20935,21885,25176,21925
0500000US05101,Newton County, Arkansas,18067,18513,16654,17589,15519,13939,14798,17596,15678,22145,26515
0500000US05103,Ouachita County, Arkansas,16898,17616,17850,18585,19854,18438,19380,20733,21071,21749,22866
0500000US05105,Perry County, Arkansas,19801,21586,22941,22920,24801,24722,24570,25530,24571,24136,24654
0500000US05107,Phillips County, Arkansas,17142,17775,18654,18827,19731,19546,19588,20925,21557,21765,23341
0500000US05109,Pike County, Arkansas,18750,18971,17345,18136,18938,20173,20270,20273,20577,21285,22162
