GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US05031,Craighead County, Arkansas,27893,27856,28667,29068,29202,29444,30276,30531,31017,31925,38879
0500000US05033,Crawford County, Arkansas,30443,30045,29945,30536,31359,31786,31834,35464,36291,37192,32936
0500000US05035,Crittenden County, Arkansas,30372,31611,31578,32362,34446,33661,33211,35070,34484,35667,39502
0500000US05037,Cross County, Arkansas,28200,29733,30826,29154,29682,30573,31464,31185,32260,33913,38938
0500000US05039,Dallas County, Arkansas,26667,26591,30262,29741,26182,29969,29877,29107,30264,31628,35049
0500000US05041,Desha County, Arkansas,29881,30701,30658,26972,27837,26290,26992,28637,30083,29613,38797
0500000US05043,Drew County, Arkansas,29356,26324,25929,25622,26209,24317,26527,28001,34380,36058,30290
0500000US05045,Faulkner County, Arkansas,31387,33411,35147,33995,33624,34183,32258,32265,34364,34965,36689
0500000US05047,Franklin County, Arkansas,28909,29107,28378,27750,32262,32247,32121,31528,32428,31192,36528
0500000US05049,Fulton County, Arkansas,21911,25656,23320,24561,26985,30488,27936,28913,30281,25637,31310
0500000US05051,Garland County, Arkansas,25356,24964,25682,26581,26403,27176,28934,30595,30747,30309,28917
0500000US05053,Grant County, Arkansas,34355,33612,33270,35725,34824,36025,39295,41720,42453,46383,31026
0500000US05055,Greene County, Arkansas,28848,29575,29996,29840,30956,30642,31262,31584,33616,34601,50615
0500000US05057,Hempstead County, Arkansas,29004,27076,25695,25364,25970,23587,26579,30123,31085,31414,35033
0500000US05059,Hot Spring County, Arkansas,25988,26597,26377,26439,26203,26549,28399,29068,30185,32091,32326
0500000US05061,Howard County, Arkansas,25000,26466,27234,28620,27829,27832,30159,30996,30964,32418,35065
0500000US05063,Independence County, Arkansas,28229,27358,27321,26261,27132,27225,27583,30075,31202,30716,31630
0500000US05065,Izard County, Arkansas,23960,23886,23685,25663,27003,28703,28070,28613,28369,27457,32091
0500000US05067,Jackson County, Arkansas,22930,24841,25669,25343,26314,29426,30292,29967,30545,29841,26846
0500000US05069,Jefferson County, Arkansas,30003,30843,30804,31576,32160,32887,32608,32611,32862,32361,31821
0500000US05071,Johnson County, Arkansas,25384,26611,28171,26959,25652,26803,26937,27732,28872,30732,32988
0500000US05073,Lafayette County, Arkansas,22342,23139,20463,22700,26430,30822,33359,36045,38162,36436,32272
0500000US05075,Lawrence County, Arkansas,23451,24054,23071,25731,25903,25400,27120,29651,28875,30840,34625
0500000US05077,Lee County, Arkansas,24806,22018,21594,20197,19557,22354,25338,29060,28165,29027,31250
0500000US05079,Lincoln County, Arkansas,23102,24767,26115,29013,26784,30179,30993,33463,31250,34146,30521
0500000US05081,Little River County, Arkansas,31120,35556,34963,36019,36250,32264,29451,30056,34762,33333,31845
0500000US05083,Logan County, Arkansas,31268,31199,30668,30750,30476,27299,28061,27175,28582,30308,39744
0500000US05085,Lonoke County, Arkansas,35410,35954,37407,38287,39297,40084,41130,41366,41851,42795,31261
0500000US05087,Madison County, Arkansas,29480,29738,29069,29433,29743,31616,32370,31930,30170,32373,42891
0500000US05089,Marion County, Arkansas,23966,22126,20736,20905,19387,20598,21552,23179,24845,26205,31040
0500000US05091,Miller County, Arkansas,31431,30334,30024,31168,31214,31125,32224,34154,34829,36754,26390
0500000US05093,Mississippi County, Arkansas,30363,30668,30888,31275,30614,30818,30602,31808,33152,35015,37715
0500000US05095,Monroe County, Arkansas,26209,26110,23237,26409,26682,26210,32532,34235,37183,41531,37594
0500000US05097,Montgomery County, Arkansas,26070,26197,25024,25428,25206,27234,29904,29739,29641,28790,42590
0500000US05099,Nevada County, Arkansas,27328,27404,25167,24855,26982,25714,27370,30820,27030,28259,30880
0500000US05101,Newton County, Arkansas,19327,20000,19670,19467,20747,20497,21798,22579,25691,25542,29547
0500000US05103,Ouachita County, Arkansas,29181,31139,31672,30722,30138,31018,30919,30895,31498,31569,31360
0500000US05105,Perry County, Arkansas,31434,30242,29972,28300,27998,28163,28026,29957,30246,37043,31763
0500000US05107,Phillips County, Arkansas,25876,25580,25411,25149,26172,24346,24885,24663,29622,31621,32297
0500000US05109,Pike County, Arkansas,24599,25731,26242,23853,25692,26554,27371,28962,29870,31642,36578
0500000US05111,Poinsett County, Arkansas,25092,25383,26528,27433,28540,29476,29157,29689,30914,31920,34784
0500000US05113,Polk County, Arkansas,25362,25747,26879,25865,25752,25580,25157,25206,28207,29848,34287
0500000US05115,Pope County, Arkansas,27104,27239,27664,27208,27906,27056,28259,28827,29661,31813,31511
0500000US05117,Prairie County, Arkansas,30258,27572,31019,30695,30979,30781,33819,36165,37399,39435,33356
0500000US05119,Pulaski County, Arkansas,32774,33738,34477,33494,34635,33760,34742,35618,36440,37209,41733
0500000US05121,Randolph County, Arkansas,29140,28885,27500,27177,29575,26989,29164,29743,30170,28960,39335
0500000US05123,St. Francis County, Arkansas,22056,23561,25071,25704,24956,25225,24621,25359,25648,26958,31379
0500000US05125,Saline County, Arkansas,34248,35215,36187,36665,36662,36601,37236,40015,40621,41588,23647
0500000US05127,Scott County, Arkansas,28906,27285,27257,26334,25643,24827,25011,23990,27176,25788,44736
0500000US05129,Searcy County, Arkansas,21200,18558,17904,18980,21609,23050,26493,25657,26605,25756,30697
0500000US05131,Sebastian County, Arkansas,30078,31035,30489,30153,30340,30179,30294,30686,30950,31726,25760
0500000US05133,Sevier County, Arkansas,22565,25451,24951,26171,26870,29733,30119,31100,31652,32710,34883
0500000US05135,Sharp County, Arkansas,25657,24289,26117,26629,25674,25733,25171,25211,25843,26596,34630
0500000US05137,Stone County, Arkansas,21229,21391,20327,19756,20606,20920,21371,21991,23318,22961,27369
0500000US05139,Union County, Arkansas,33342,32839,32466,32603,32294,32310,35508,37338,39397,43068,22396
0500000US05141,Van Buren County, Arkansas,24446,25423,27635,26148,25063,25166,25012,26278,28629,30130,42341
0500000US05143,Washington County, Arkansas,28078,27934,28457,28070,29462,29766,30470,31513,32478,32200,32216
0500000US05145,White County, Arkansas,29565,31307,31908,33031,34632,34067,33301,35778,36191,35789,34584
0500000US05147,Woodruff County, Arkansas,26213,27775,26263,26696,25505,24186,24467,28576,34476,41122,34920
0500000US05149,Yell County, Arkansas,26250,27700,29814,31024,32038,31470,31735,32322,32223,31231,44289
0500000US06001,Alameda County, California,43340,43909,44341,43997,44344,45011,47148,50096,53410,56550,32973
0500000US06003,Alpine County, California,33913,32745,26176,24038,21210,12340,16471,15652,15769,29375,60064
0500000US06005,Amador County, California,41363,36646,35506,34188,37067,36038,38933,40427,40030,42378,43558
0500000US06007,Butte County, California,26862,25906,26314,26719,26417,26568,27358,27843,29043,31043,42333
0500000US06009,Calaveras County, California,41922,42209,41499,42054,41013,41707,40209,41858,40971,42524,31747
0500000US06011,Colusa County, California,25318,26565,27387,28342,28816,30162,31363,31477,34310,36568,43693
0500000US06013,Contra Costa County, California,49010,49225,48937,48013,48248,48872,50215,51027,53334,54964,39130
0500000US06015,Del Norte County, California,29175,31340,30688,27715,25604,25745,25318,25847,29284,30029,58204
0500000US06017,El Dorado County, California,43547,42673,43200,42600,42236,41465,43125,45144,48367,48679,32941
0500000US06019,Fresno County, California,26785,26451,25853,26028,26144,26282,26922,29088,30432,31732,49254
0500000US06021,Glenn County, California,27348,27413,27362,26888,27985,28261,27364,27539,28787,30599,33544
0500000US06023,Humboldt County, California,26835,27206,27057,26749,27052,26147,26136,26679,27234,29696,32837
0500000US06025,Imperial County, California,27539,28001,28186,28021,27881,28341,28187,29848,30759,31549,30851
0500000US06027,Inyo County, California,34985,35221,35509,35697,36313,36037,37389,38947,39375,41715,30098
0500000US06029,Kern County, California,29611,29745,29414,29661,30212,30626,31307,31794,32499,34100,42571
0500000US06031,Kings County, California,26883,27990,28761,28705,29686,29878,30309,31216,32671,34160,35121
0500000US06033,Lake County, California,30547,30325,27403,26121,24732,23808,24756,27054,29886,31944,35690
0500000US06035,Lassen County, California,34313,36656,36032,36897,34613,32936,34580,38602,41386,43117,32293
0500000US06037,Los Angeles County, California,31803,31972,31746,31509,31620,31650,32151,33901,35804,37577,40339
0500000US06039,Madera County, California,24997,24325,24611,24362,24220,24593,25076,26598,30003,31423,39131
0500000US06041,Marin County, California,52682,53402,54373,53119,53208,53994,59308,59736,63789,66643,32783
0500000US06043,Mariposa County, California,34810,31128,34718,31560,29084,28958,28427,30171,33750,31617,70741
0500000US06045,Mendocino County, California,29801,28576,27018,25866,25300,25631,25982,28036,30204,31793,33030
0500000US06047,Merced County, California,25381,26091,25855,26106,26769,26862,27336,29411,30921,31969,32819
0500000US06049,Modoc County, California,25479,24923,25000,25273,25812,26661,28217,29154,31622,31784,34023
0500000US06051,Mono County, California,29580,30691,27287,32083,35641,33553,32348,35982,36522,34627,34556
0500000US06053,Monterey County, California,28768,27723,27313,27133,27083,26816,27814,30151,30893,31694,42369
0500000US06055,Napa County, California,37566,37944,37574,37112,37729,36697,37921,40604,42040,45029,34485
0500000US06057,Nevada County, California,34924,34882,35599,35245,33763,35475,35839,36779,38158,40948,46557
0500000US06059,Orange County, California,41360,41556,41510,41125,40968,40880,41079,41745,43860,46273,43331
0500000US06061,Placer County, California,50624,50958,49658,48356,49654,49317,50783,52241,54774,57289,48275
0500000US06063,Plumas County, California,33450,31810,31545,32488,33813,33535,37076,36784,37257,40743,61124
0500000US06065,Riverside County, California,35348,35339,33646,32976,33241,32503,33259,35132,36387,38253,42521
0500000US06067,Sacramento County, California,36356,36411,35838,35502,35396,35496,36080,36898,39466,41051,40175
0500000US06069,San Benito County, California,34396,35511,34641,34993,35582,36849,38931,42065,42848,44614,41753
0500000US06071,San Bernardino County, California,34468,34454,33385,32760,32761,32154,32198,33929,35591,37039,45467
0500000US06073,San Diego County, California,38060,38575,37988,37787,37741,37447,38169,40083,41219,42716,38395
0500000US06075,San Francisco County, California,46753,47391,48851,50272,51784,53160,56758,60492,63977,70160,44264
0500000US06077,San Joaquin County, California,34447,33015,32497,32154,32333,32270,34153,35780,37701,39845,72640
0500000US06079,San Luis Obispo County, California,31290,31440,31986,32034,32698,32824,34994,35893,36813,37887,41362
0500000US06081,San Mateo County, California,48222,48766,48159,48528,49690,49824,51344,53387,58255,61709,39035
0500000US06083,Santa Barbara County, California,30148,30528,30021,30046,30180,30112,30495,31481,32349,34578,63706
0500000US06085,Santa Clara County, California,51690,52455,53251,53454,54477,54950,57599,60812,64478,68416,37041
0500000US06087,Santa Cruz County, California,33897,33244,33861,32639,32763,32425,33889,35256,36561,39834,72265
