state,county,House Price 2012,House Price 2013,House Price 2014,House Price 2015,House Price 2016,House Price 2017,House Price 2018,House Price 2019,House Price 2020,House Price 2021,House Price 2022,House Price 2023,House Price 2024,House Price 2025,Gender_2012,Gender_2013,Gender_2014,Gender_2015,Gender_2016,Gender_2017,Gender_2018,Gender_2019,Gender_2020,Gender_2021,Gender_2022,Gender_2023,Gender_2024,Gender_2025,Gender,2012_Ratio,2013_Ratio,2014_Ratio,2015_Ratio,2016_Ratio,2017_Ratio,2018_Ratio,2019_Ratio,2020_Ratio,2021_Ratio,2022_Ratio,2023_Ratio,2024_Ratio,2025_Ratio,Gender_2012_diff,Gender_2013_diff,Gender_2014_diff,Gender_2015_diff,Gender_2016_diff,Gender_2017_diff,Gender_2018_diff,Gender_2019_diff,Gender_2020_diff,Gender_2021_diff,Gender_2022_diff,Gender_2023_diff,Gender_2024_diff,Gender_2025_diff
PA,Adams County,138982,171332,157212,108429,128627,125167,167880,173809,176575,266744,253960,202329.1482,202329.1482,202329.1482,22844,23143,23483,23575,24105,25146,26997,27411,29627,30311,30995,31679,32363,33048,female,6.083960777,7.403188869,6.694715326,4.599321315,5.33611284,4.977610753,6.218468719,6.340848564,5.959935194,8.800237538,8.19357961,6.386854011,6.251866273,6.122281173,0.356959887,0.37169463,0.36537578,0.361958375,0.360779634,0.373605022,0.338908343,0.344375613,0.218800264,0.21253767,0.206456899,0.200550144,0.194810042,0.189205103
ID,Boise County,149542,149542,245750,148125,165155,175800,112898,115125,392462,363878,549800,512050.694,480405.136,499851.4512,27401,27148,26686,27274,29427,29531,30797,31986,32648,33064,33481,33898,34315,34732,total,5.457538046,5.508398409,9.208948512,5.430996553,5.612362796,5.953066269,3.665876546,3.599230914,12.02101201,11.00526252,16.42125385,15.10563142,13.99985825,14.3916691,0.333091063,0.300302926,0.334233479,0.479170285,0.511239456,0.542658562,0.529643171,0.497078928,0.176382904,0.183099338,0.18951404,0.195651072,0.201528081,0.207185541
ID,Boise County,149542,149542,245750,148125,165155,175800,112898,115125,392462,363878,549800,512050.694,480405.136,499851.4512,33021,32021,32217,40303,41728,41293,43214,42279,36897,37750,38604,39458,40312,41166,male,4.528693861,4.670122732,7.627960394,3.675284718,3.95789398,4.257380186,2.612532975,2.722983041,10.63669133,9.639152318,14.24204746,12.97710715,11.91717444,12.14233715,0.333091063,0.300302926,0.334233479,0.479170285,0.511239456,0.542658562,0.529643171,0.497078928,0.176382904,0.183099338,0.18951404,0.195651072,0.201528081,0.207185541
ID,Boise County,149542,149542,245750,148125,165155,175800,112898,115125,392462,363878,549800,512050.694,480405.136,499851.4512,22022,22405,21449,20991,20395,18885,20326,21263,30389,30838,31288,31738,32188,32637,female,6.790573063,6.674492301,11.4574106,7.056595684,8.097818093,9.308975377,5.554363869,5.41433476,12.91460726,11.79966275,17.57223217,16.13367868,14.92497626,15.315484,0.333091063,0.300302926,0.334233479,0.479170285,0.511239456,0.542658562,0.529643171,0.497078928,0.176382904,0.183099338,0.18951404,0.195651072,0.201528081,0.207185541
AR,White County,82946,104052,112892,117347,95528,87713,53938,81721,88381,97366,233458,94763.23321,94763.23321,94763.23321,24042,25177,25619,25533,25846,27481,28260,28631,31400,32181,32962,33743,34524,35305,total,3.450045753,4.132819637,4.406573246,4.595895508,3.69604581,3.191768858,1.908634112,2.854283818,2.814681529,3.025574097,7.082640616,2.808381982,2.744850921,2.684130667,0.426037357,0.43804305,0.457813583,0.431766812,0.401489445,0.418609201,0.388383852,0.383609489,0.212641684,0.202112215,0.19192712,0.182021479,0.17243724,0.163111063
AR,White County,82946,104052,112892,117347,95528,87713,53938,81721,88381,97366,233458,94763.23321,94763.23321,94763.23321,31908,33031,34632,34067,33301,35778,36191,35789,34584,35129,35675,36221,36767,37312,male,2.599536166,3.150131694,3.25975976,3.444594476,2.868622564,2.451590363,1.490370534,2.283411104,2.555545917,2.77167013,6.544022425,2.616251158,2.577399114,2.539752177,0.426037357,0.43804305,0.457813583,0.431766812,0.401489445,0.418609201,0.388383852,0.383609489,0.212641684,0.202112215,0.19192712,0.182021479,0.17243724,0.163111063
AR,White County,82946,104052,112892,117347,95528,87713,53938,81721,88381,97366,233458,94763.23321,94763.23321,94763.23321,18314,18562,18777,19358,19931,20801,22135,22060,27230,28029,28828,29628,30427,31226,female,4.529103418,5.605645943,6.012249028,6.061938217,4.792935628,4.216768425,2.436774339,3.704487761,3.245721631,3.473759321,8.098307201,3.198435035,3.114445499,3.034754154,0.426037357,0.43804305,0.457813583,0.431766812,0.401489445,0.418609201,0.388383852,0.383609489,0.212641684,0.202112215,0.19192712,0.182021479,0.17243724,0.163111063
ID,Canyon County,74267,137922,149254,150757,126174,148317,166380,268457,243757,302905,284950,340171.2494,362109.9982,379527.0348,22281,22378,23215,23170,23694,24585,25634,26780,31667,32341,33015,33689,34363,35037,total,3.333198689,6.16328537,6.429205255,6.506560207,5.325145606,6.032824893,6.490598424,10.02453323,7.697508447,9.365975078,8.630925337,10.09739824,10.53778768,10.83217841,0.367161541,0.348792862,0.323434565,0.362549801,0.321474842,0.316252867,0.322977917,0.335800473,0.428577778,0.428928548,0.429264349,0.429586119,0.429906351,0.430202335
ID,Canyon County,74267,137922,149254,150757,126174,148317,166380,268457,243757,302905,284950,340171.2494,362109.9982,379527.0348,28290,27793,28219,28614,28559,29644,30612,32156,45000,46003,47006,48009,49013,50016,male,2.625203252,4.962472565,5.289131436,5.268644719,4.418011835,5.003272163,5.435123481,8.348581913,5.416822222,6.584461883,6.061992086,7.085572484,7.388039871,7.5881125,0.367161541,0.348792862,0.323434565,0.362549801,0.321474842,0.316252867,0.322977917,0.335800473,0.428577778,0.428928548,0.429264349,0.429586119,0.429906351,0.430202335
ID,Canyon County,74267,137922,149254,150757,126174,148317,166380,268457,243757,302905,284950,340171.2494,362109.9982,379527.0348,17903,18099,19092,18240,19378,20269,20725,21358,25714,26271,26828,27385,27942,28499,female,4.148299168,7.620421018,7.817619946,8.265186404,6.511198266,7.317430559,8.027985525,12.56938852,9.479544217,11.53001408,10.62136574,12.42180936,12.95934429,13.31720533,0.367161541,0.348792862,0.323434565,0.362549801,0.321474842,0.316252867,0.322977917,0.335800473,0.428577778,0.428928548,0.429264349,0.429586119,0.429906351,0.430202335
TX,Archer County,294000,294000,294000,294000,294000,294000,294000,294000,329150,219433,160000,162457.8741,203584.7917,195653.5831,35400,35126,32027,32315,33653,32423,32469,37264,24250,23972,23694,23416,23139,22861,total,8.305084746,8.369868473,9.179754582,9.097942132,8.736219654,9.067637171,9.054790723,7.889652211,13.57319588,9.153721008,6.752764413,6.937900329,8.798340105,8.558400031,0.325138933,0.379523222,0.39332865,0.409781542,0.369443327,0.352562997,0.20943819,0.244350316,0.361827424,0.34981725,0.337615719,0.325186478,0.312609989,0.299774194
TX,Archer County,294000,294000,294000,294000,294000,294000,294000,294000,329150,219433,160000,162457.8741,203584.7917,195653.5831,41207,42116,41281,41793,42269,40597,37486,42259,32264,32011,31758,31505,31253,31000,male,7.134710122,6.980719916,7.121920496,7.034670878,6.955451986,7.241914427,7.842928026,6.957097896,10.20177287,6.85492487,5.038100636,5.156574325,6.514087982,6.311405906,0.325138933,0.379523222,0.39332865,0.409781542,0.369443327,0.352562997,0.20943819,0.244350316,0.361827424,0.34981725,0.337615719,0.325186478,0.312609989,0.299774194
TX,Archer County,294000,294000,294000,294000,294000,294000,294000,294000,329150,219433,160000,162457.8741,203584.7917,195653.5831,27809,26132,25044,24667,26653,26284,29635,31933,20590,20813,21036,21260,21483,21707,female,10.57211694,11.25057401,11.73933876,11.91875785,11.03065321,11.1855121,9.920701873,9.206776689,15.98591549,10.54307404,7.606008747,7.641480437,9.476553168,9.013386608,0.325138933,0.379523222,0.39332865,0.409781542,0.369443327,0.352562997,0.20943819,0.244350316,0.361827424,0.34981725,0.337615719,0.325186478,0.312609989,0.299774194
MS,Lamar County,127450,159900,107633,256064,160125,160125,154062,86500,176167,213000,171429,180913.8866,160913.1945,157564.2503,28974,29249,30406,30434,30446,31594,33239,32723,24008,24136,24264,24393,24521,24650,total,4.398771312,5.466853568,3.539860554,8.413747782,5.259311568,5.068209154,4.634976985,2.643400666,7.337845718,8.824991714,7.065158259,7.416631271,6.562260695,6.392058836,0.350321692,0.339716253,0.372849875,0.391356479,0.403685048,0.419471866,0.404717788,0.377311872,0.350479056,0.350065147,0.349675535,0.349288946,0.348905344,0.348524695
MS,Lamar County,127450,159900,107633,256064,160125,160125,154062,86500,176167,213000,171429,180913.8866,160913.1945,157564.2503,35593,35877,37149,37531,38317,40520,42096,41687,30581,30700,30820,30940,31060,31180,male,3.580760262,4.456894389,2.897332364,6.822733207,4.178954511,3.951752221,3.659777651,2.074987406,5.760668389,6.938110749,5.562264763,5.847249082,5.180721008,5.053375571,0.350321692,0.339716253,0.372849875,0.391356479,0.403685048,0.419471866,0.404717788,0.377311872,0.350479056,0.350065147,0.349675535,0.349288946,0.348905344,0.348524695
MS,Lamar County,127450,159900,107633,256064,160125,160125,154062,86500,176167,213000,171429,180913.8866,160913.1945,157564.2503,23124,23689,23298,22843,22849,23523,25059,25958,19863,19953,20043,20133,20223,20313,female,5.51158969,6.74996834,4.619838613,11.20973602,7.007965338,6.807167453,6.147970789,3.332306033,8.869103358,10.67508645,8.553060919,8.985937843,7.956939846,7.756818308,0.350321692,0.339716253,0.372849875,0.391356479,0.403685048,0.419471866,0.404717788,0.377311872,0.350479056,0.350065147,0.349675535,0.349288946,0.348905344,0.348524695
AL,Henry County,153825,153825,153825,153825,153825,153825,153825,153825,179000,148034,174500,154801.4712,153395.7084,153390.5906,26686,26614,28606,28624,26822,27575,28056,29104,30943,31373,31803,32233,32663,33093,total,5.764258413,5.779852709,5.377368384,5.373986864,5.735030945,5.578422484,5.482784431,5.285355965,5.784830172,4.718515921,5.486903751,4.80257721,4.696314129,4.635137056,0.33089701,0.339064857,0.363832418,0.401543116,0.412694729,0.355369364,0.37944352,0.375430891,0.282798108,0.281797556,0.280839682,0.279877153,0.278943894,0.27802433
AL,Henry County,153825,153825,153825,153825,153825,153825,153825,153825,179000,148034,174500,154801.4712,153395.7084,153390.5906,33110,33150,34777,36031,34471,32583,35473,35972,36153,36583,37014,37445,37875,38306,male,4.645877378,4.640271493,4.423181988,4.269240376,4.462446694,4.721020164,4.336396696,4.276242633,4.951179708,4.046524342,4.714432377,4.134102582,4.050051707,4.004348943,0.33089701,0.339064857,0.363832418,0.401543116,0.412694729,0.355369364,0.37944352,0.375430891,0.282798108,0.281797556,0.280839682,0.279877153,0.278943894,0.27802433
AL,Henry County,153825,153825,153825,153825,153825,153825,153825,153825,179000,148034,174500,154801.4712,153395.7084,153390.5906,22154,21910,22124,21563,20245,21004,22013,22467,25929,26274,26619,26965,27310,27656,female,6.943441365,7.020766773,6.952856626,7.133747623,7.598172388,7.323605028,6.987916231,6.846708506,6.90346716,5.634239172,6.555467899,5.740829638,5.61683297,5.546376577,0.33089701,0.339064857,0.363832418,0.401543116,0.412694729,0.355369364,0.37944352,0.375430891,0.282798108,0.281797556,0.280839682,0.279877153,0.278943894,0.27802433
MN,Stearns County,153657,76177,84240,93364,104131,137847,147113,130738,142570,212577,188485,189391.284,186446.249,186455.4275,26643,27032,27532,28114,28574,30202,30712,31590,38162,39117,40073,41028,41984,42939,total,5.76725594,2.818030482,3.059712335,3.320907733,3.644257017,4.564167936,4.790082053,4.138588161,3.735915308,5.43438914,4.703541038,4.616147119,4.440888172,4.342332786,0.339276854,0.327767852,0.324826755,0.320769533,0.297388956,0.300960753,0.29573866,0.307631807,0.296333228,0.291151601,0.286158462,0.281385189,0.276792244,0.272360223
MN,Stearns County,153657,76177,84240,93364,104131,137847,147113,130738,142570,212577,188485,189391.284,186446.249,186455.4275,32248,32462,33190,33111,33320,35493,36397,38143,44126,45059,45992,46925,47859,48792,male,4.764853634,2.346651469,2.53811389,2.819727583,3.125180072,3.8837799,4.041899058,3.427575178,3.230974935,4.717747842,4.098212733,4.03604228,3.895740592,3.821434405,0.339276854,0.327767852,0.324826755,0.320769533,0.297388956,0.300960753,0.29573866,0.307631807,0.296333228,0.291151601,0.286158462,0.281385189,0.276792244,0.272360223
MN,Stearns County,153657,76177,84240,93364,104131,137847,147113,130738,142570,212577,188485,189391.284,186446.249,186455.4275,21307,21822,22409,22490,23411,24811,25633,26409,31050,31940,32831,33721,34612,35503,female,7.211573661,3.490834937,3.759203891,4.151356158,4.447951818,5.555882471,5.739203371,4.950509296,4.591626409,6.655510332,5.741067893,5.616419561,5.386751676,5.251821747,0.339276854,0.327767852,0.324826755,0.320769533,0.297388956,0.300960753,0.29573866,0.307631807,0.296333228,0.291151601,0.286158462,0.281385189,0.276792244,0.272360223
ID,Lewis County,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,20780,20549,21708,21728,22536,24283,25538,25729,22395,22898,23402,23906,24410,24914,total,6.881616939,6.958976106,6.587433204,6.581369661,6.345402911,5.888893465,5.599498786,5.55793074,6.385353874,6.245086907,6.110588839,5.981761901,5.858254814,5.739744722,0.383986928,0.426443671,0.460740692,0.464854918,0.434991457,0.442359166,0.366398739,0.39254386,0.506686236,0.508083804,0.509389232,0.510638947,0.511836442,0.5130142
ID,Lewis County,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,26316,27863,30566,30431,31019,32130,31725,31464,30660,31359,32058,32757,33456,34155,male,5.433956528,5.132254244,4.678400838,4.699155466,4.610077694,4.450669157,4.50748621,4.544876684,4.664057404,4.560094391,4.460665045,4.365479134,4.274270684,4.186795491,0.383986928,0.426443671,0.460740692,0.464854918,0.434991457,0.442359166,0.366398739,0.39254386,0.506686236,0.508083804,0.509389232,0.510638947,0.511836442,0.5130142
ID,Lewis County,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,16211,15981,16483,16285,17526,17917,20101,19113,15125,15426,15728,16030,16332,16633,female,8.82117081,8.9481259,8.675605169,8.78108689,8.159306174,7.981246861,7.114073927,7.481818657,9.454545455,9.270063529,9.092065107,8.92077355,8.755816801,8.597366681,0.383986928,0.426443671,0.460740692,0.464854918,0.434991457,0.442359166,0.366398739,0.39254386,0.506686236,0.508083804,0.509389232,0.510638947,0.511836442,0.5130142
KY,Gallatin County,34389,80429,79900,92400,246800,129167,129167,132962,159169,184643,156607,185858.7067,185858.7067,185858.7067,28191,27729,30344,30737,31061,31141,30492,31001,22827,22750,22674,22597,22521,22444,total,1.219857401,2.900537344,2.633139995,3.006148941,7.945655323,4.147811567,4.236094713,4.288958421,6.972839182,8.116175824,6.906897768,8.224928384,8.252684459,8.280997447,0.184789127,0.297256329,0.351951346,0.333122974,0.450360132,0.482870615,0.488277535,0.486201706,-0.083777918,-0.053855352,-0.025173611,0.002425429,0.028920791,0.054415919
KY,Gallatin County,34389,80429,79900,92400,246800,129167,129167,132962,159169,184643,156607,185858.7067,185858.7067,185858.7067,30018,32985,36667,34861,41096,41566,42056,41853,22118,22579,23040,23501,23962,24423,male,1.145612632,2.438350765,2.179071099,2.650526376,6.005450652,3.107515758,3.071309682,3.176880988,7.196355909,8.177642943,6.797178819,7.908544602,7.756393736,7.609986762,0.184789127,0.297256329,0.351951346,0.333122974,0.450360132,0.482870615,0.488277535,0.486201706,-0.083777918,-0.053855352,-0.025173611,0.002425429,0.028920791,0.054415919
KY,Gallatin County,34389,80429,79900,92400,246800,129167,129167,132962,159169,184643,156607,185858.7067,185858.7067,185858.7067,24471,23180,23762,23248,22588,21495,21521,21504,23971,23795,23620,23444,23269,23094,female,1.405296065,3.469758412,3.362511573,3.974535444,10.92615548,6.009164922,6.001905116,6.18312872,6.640065079,7.759739441,6.630270957,7.92777285,7.987395535,8.047921828,0.184789127,0.297256329,0.351951346,0.333122974,0.450360132,0.482870615,0.488277535,0.486201706,-0.083777918,-0.053855352,-0.025173611,0.002425429,0.028920791,0.054415919
MO,Ozark County,104900,104900,104900,104900,104900,104900,104900,104900,212400,1700000,1700000,1700000,1700000,1700000,20620,20225,22760,22824,23262,24322,24010,22350,35249,36089,36929,37769,38610,39450,total,5.087293889,5.186650185,4.608963093,4.596039257,4.509500473,4.312967684,4.369012911,4.693512304,6.025702857,47.1057663,46.034282,45.01045831,44.03004403,43.09252218,0.321389709,0.274572257,0.275173611,0.279732689,0.194810752,0.10624114,0.08439674,0.005805386,0.263064163,0.249365849,0.23601468,0.222997625,0.210321395,0.197936076
MO,Ozark County,104900,104900,104900,104900,104900,104900,104900,104900,212400,1700000,1700000,1700000,1700000,1700000,25732,24489,26496,26486,25707,26101,25155,22393,39306,39817,40328,40839,41351,41862,male,4.076636095,4.283555882,3.959088164,3.960582949,4.080600615,4.019003103,4.1701451,4.68449962,5.403755152,42.69533114,42.15433446,41.62687627,41.11146042,40.60962209,0.321389709,0.274572257,0.275173611,0.279732689,0.194810752,0.10624114,0.08439674,0.005805386,0.263064163,0.249365849,0.23601468,0.222997625,0.210321395,0.197936076
MO,Ozark County,104900,104900,104900,104900,104900,104900,104900,104900,212400,1700000,1700000,1700000,1700000,1700000,17462,17765,19205,19077,20699,23328,23032,22263,28966,29888,30810,31732,32654,33576,female,6.007330203,5.904869125,5.46211924,5.49876815,5.067877675,4.496742112,4.554532824,4.711853748,7.332734931,56.87901499,55.17689062,53.57367957,52.06100325,50.63140338,0.321389709,0.274572257,0.275173611,0.279732689,0.194810752,0.10624114,0.08439674,0.005805386,0.263064163,0.249365849,0.23601468,0.222997625,0.210321395,0.197936076
WI,Lincoln County,105965,105965,105965,105965,118500,98036,152500,168143,134007,262250,150000,221677.0603,246918.937,263921.9284,30243,29760,30673,30827,31320,32662,34303,35545,35091,35669,36247,36826,37404,37983,total,3.503786,3.560651882,3.454666971,3.437408765,3.783524904,3.001530831,4.445675305,4.73042622,3.818842438,7.352322745,4.138273512,6.019580196,6.601404582,6.94842241,0.368842481,0.324175363,0.368795078,0.351341292,0.358877342,0.372502822,0.346336524,0.341763627,0.31170228,0.311180022,0.310668176,0.310180348,0.309701493,0.309222821
WI,Lincoln County,105965,105965,105965,105965,118500,98036,152500,168143,134007,262250,150000,221677.0603,246918.937,263921.9284,36967,35743,37712,37613,38587,40746,41477,43059,41838,42567,43297,44026,44756,45485,male,2.866475505,2.964636432,2.809848324,2.817244038,3.070982455,2.406027586,3.676736505,3.904944379,3.202997275,6.160875796,3.464443264,5.035139697,5.517001899,5.80239482,0.368842481,0.324175363,0.368795078,0.351341292,0.358877342,0.372502822,0.346336524,0.341763627,0.31170228,0.311180022,0.310668176,0.310180348,0.309701493,0.309222821
WI,Lincoln County,105965,105965,105965,105965,118500,98036,152500,168143,134007,262250,150000,221677.0603,246918.937,263921.9284,23332,24156,23804,24398,24739,25568,27112,28343,28797,29321,29846,30370,30895,31420,female,4.541616664,4.386694817,4.451562763,4.343183868,4.79000768,3.834324155,5.62481558,5.932434816,4.653505573,8.944101497,5.025799102,7.299211732,7.992197346,8.39980676,0.368842481,0.324175363,0.368795078,0.351341292,0.358877342,0.372502822,0.346336524,0.341763627,0.31170228,0.311180022,0.310668176,0.310180348,0.309701493,0.309222821
MD,Charles County,221350,174267,330381,261793,312664,319925,312704,242980,358407,404454,410351,355400.8179,328090.7828,322155.9255,49349,50397,50467,50155,49185,50927,51447,52775,42380,42408,42436,42464,42492,42521,total,4.485399907,3.457884398,6.546475915,5.219678995,6.356897428,6.282031143,6.078177542,4.604073899,8.456984427,9.53720996,9.669879348,8.369461612,7.721236534,7.576395793,0.196122574,0.184426154,0.207961303,0.192883964,0.193400567,0.167787649,0.187809695,0.145258539,0.35955606,0.361942768,0.364315722,0.366662816,0.368984469,0.371281094
MD,Charles County,221350,174267,330381,261793,312664,319925,312704,242980,358407,404454,410351,355400.8179,328090.7828,322155.9255,53747,54309,54991,54328,54338,55606,57718,57883,51088,51370,51653,51936,52219,52502,male,4.118369397,3.20880517,6.007910385,4.81874908,5.754057934,5.753425889,5.417789944,4.197778277,7.015483088,7.873350204,7.944378836,6.843053333,6.282977131,6.136069588,0.196122574,0.184426154,0.207961303,0.192883964,0.193400567,0.167787649,0.187809695,0.145258539,0.35955606,0.361942768,0.364315722,0.366662816,0.368984469,0.371281094
MD,Charles County,221350,174267,330381,261793,312664,319925,312704,242980,358407,404454,410351,355400.8179,328090.7828,322155.9255,43206,44293,43555,43849,43829,46276,46878,49475,32719,32777,32835,32893,32951,33009,female,5.123131047,3.934414016,7.585374813,5.970329996,7.133724247,6.913410839,6.670591749,4.911167256,10.95409395,12.33956738,12.49736562,10.80475536,9.956929465,9.759639053,0.196122574,0.184426154,0.207961303,0.192883964,0.193400567,0.167787649,0.187809695,0.145258539,0.35955606,0.361942768,0.364315722,0.366662816,0.368984469,0.371281094
WA,Chelan County,271389,206227,281679,203973,181221,218954,208500,238837,300154,249022,355216,364076.6839,379538.9826,381108.7117,26230,26900,26213,26714,26911,29715,31059,31846,31945,32654,33364,34073,34783,35492,total,10.34651163,7.666431227,10.745775,7.635434604,6.734086433,7.368467104,6.71303004,7.499748791,9.395961809,7.6260795,10.64668505,10.68519602,10.91162299,10.73787647,0.280356029,0.303036053,0.308512004,0.299566528,0.311609598,0.293997446,0.321228226,0.32754336,0.255124924,0.256710503,0.258213604,0.259670812,0.261037342,0.262342714
WA,Chelan County,271389,206227,281679,203973,181221,218954,208500,238837,300154,249022,355216,364076.6839,379538.9826,381108.7117,30447,31620,31156,31836,32008,35235,37257,38630,37903,38857,39812,40767,41722,42677,male,8.913489014,6.522043011,9.040923097,6.406992084,5.661740815,6.214105293,5.596263789,6.182681853,7.919003773,6.408677973,8.922334974,8.930671472,9.096854959,8.930072678,0.280356029,0.303036053,0.308512004,0.299566528,0.311609598,0.293997446,0.321228226,0.32754336,0.255124924,0.256710503,0.258213604,0.259670812,0.261037342,0.262342714
WA,Chelan County,271389,206227,281679,203973,181221,218954,208500,238837,300154,249022,355216,364076.6839,379538.9826,381108.7117,21911,22038,21544,22299,22034,24876,25289,25977,28233,28882,29532,30181,30831,31481,female,12.38597052,9.357791088,13.07459153,9.147181488,8.224607425,8.801817012,8.244691368,9.194171767,10.63131796,8.622048335,12.02817283,12.06310871,12.310304,12.10599129,0.280356029,0.303036053,0.308512004,0.299566528,0.311609598,0.293997446,0.321228226,0.32754336,0.255124924,0.256710503,0.258213604,0.259670812,0.261037342,0.262342714
NC,Buncombe County,167615,264634,198659,285162,239674,261454,292026,254814,281634,305756,520563,484992.1684,484992.1684,484992.1684,25732,25498,26433,26718,27388,29234,30567,31158,30983,31655,32327,32999,33671,34343,total,6.513873776,10.37861793,7.515567662,10.67302942,8.751058858,8.943490456,9.553636274,8.178124398,9.089952555,9.659011215,16.1030408,14.69717774,14.40385401,14.12200939,0.199079927,0.19610536,0.207140947,0.20946483,0.202991105,0.179150628,0.154370699,0.18070616,0.198329979,0.193929373,0.189675696,0.185556412,0.181575546,0.177743987
NC,Buncombe County,167615,264634,198659,285162,239674,261454,292026,254814,281634,305756,520563,484992.1684,484992.1684,484992.1684,28476,28398,29912,30196,30691,31694,32409,33845,33293,33868,34443,35019,35594,36170,male,5.886184857,9.318754842,6.641448248,9.443701152,7.809260044,8.249321638,9.010645191,7.52885212,8.459255699,9.027872918,15.11375316,13.84940085,13.62567198,13.40868588,0.199079927,0.19610536,0.207140947,0.20946483,0.202991105,0.179150628,0.154370699,0.18070616,0.198329979,0.193929373,0.189675696,0.185556412,0.181575546,0.177743987
NC,Buncombe County,167615,264634,198659,285162,239674,261454,292026,254814,281634,305756,520563,484992.1684,484992.1684,484992.1684,22807,22829,23716,23871,24461,26016,27406,27729,26690,27300,27910,28521,29131,29741,female,7.34927873,11.59201016,8.376581211,11.94595953,9.798209395,10.04973862,10.65554988,9.189440658,10.55204196,11.19985348,18.65148692,17.00473926,16.64866185,16.30719103,0.199079927,0.19610536,0.207140947,0.20946483,0.202991105,0.179150628,0.154370699,0.18070616,0.198329979,0.193929373,0.189675696,0.185556412,0.181575546,0.177743987
TX,Hunt County,105657,105140,118591,138212,177900,186165,209109,146100,193684,232844,278355,292537.6621,324402.1945,350240.8658,26506,26548,26674,27037,26044,28455,30364,30994,15343,15215,15087,14959,14832,14704,total,3.986154078,3.960373663,4.445939867,5.111957688,6.830747965,6.542435424,6.886740877,4.713815577,12.62360686,15.30358199,18.44999006,19.55596377,21.87177687,23.81942776,0.35433741,0.352869619,0.358383289,0.342927505,0.3367641,0.377837004,0.381739967,0.375048602,-0.612107623,-0.684379899,-0.761126713,-0.842835808,-0.929913754,-1.023295134
TX,Hunt County,105657,105140,118591,138212,177900,186165,209109,146100,193684,232844,278355,292537.6621,324402.1945,350240.8658,31724,32060,32362,32485,31577,35645,37426,38579,12488,12119,11751,11383,11015,10646,male,3.330506872,3.279475983,3.664513936,4.254640603,5.633847421,5.222752139,5.587265537,3.787034397,15.50960922,19.2131364,23.68777125,25.69952228,29.45094821,32.89882264,0.35433741,0.352869619,0.358383289,0.342927505,0.3367641,0.377837004,0.381739967,0.375048602,-0.612107623,-0.684379899,-0.761126713,-0.842835808,-0.929913754,-1.023295134
TX,Hunt County,105657,105140,118591,138212,177900,186165,209109,146100,193684,232844,278355,292537.6621,324402.1945,350240.8658,20483,20747,20764,21345,20943,22177,23139,24110,20132,20413,20695,20977,21258,21540,female,5.158277596,5.067720634,5.711375458,6.475146404,8.494485031,8.394507823,9.037080254,6.059726255,9.620703358,11.40665262,13.45035033,13.94563866,15.26024059,16.26002162,0.35433741,0.352869619,0.358383289,0.342927505,0.3367641,0.377837004,0.381739967,0.375048602,-0.612107623,-0.684379899,-0.761126713,-0.842835808,-0.929913754,-1.023295134
IN,Hamilton County,159155,201759,239000,274354,172156,478944,272893,305292,328563,376677,425277,357401.2418,357401.2418,357401.2418,43037,43483,44033,45139,45731,47386,49210,50783,31148,31219,31290,31362,31433,31505,total,3.698096986,4.639951245,5.427747371,6.077981347,3.764536091,10.10728907,5.545478561,6.011696828,10.54844613,12.06563311,13.59146692,11.39599649,11.37025552,11.34427049,0.428904223,0.415028963,0.407789133,0.416944922,0.414738518,0.422203979,0.425596442,0.412321418,0.344784259,0.339113422,0.333413939,0.327685594,0.321928166,0.316159948
IN,Hamilton County,159155,201759,239000,274354,172156,478944,272893,305292,328563,376677,425277,357401.2418,357401.2418,357401.2418,56663,56278,57439,59298,60291,62124,64298,66356,37406,37312,37218,37124,37030,36937,male,2.808799393,3.585042112,4.160935949,4.626699045,2.85541789,7.709484257,4.24419111,4.60081982,8.783697802,10.09533126,11.4266484,9.627228795,9.651667345,9.675968319,0.428904223,0.415028963,0.407789133,0.416944922,0.414738518,0.422203979,0.425596442,0.412321418,0.344784259,0.339113422,0.333413939,0.327685594,0.321928166,0.316159948
IN,Hamilton County,159155,201759,239000,274354,172156,478944,272893,305292,328563,376677,425277,357401.2418,357401.2418,357401.2418,32360,32921,34016,34574,35286,35895,36933,38996,24509,24659,24809,24959,25109,25259,female,4.918263288,6.128580541,7.026105362,7.935269277,4.878875475,13.34291684,7.388866326,7.828802954,13.40581011,15.27543696,17.14204523,14.31953371,14.23398948,14.14946125,0.428904223,0.415028963,0.407789133,0.416944922,0.414738518,0.422203979,0.425596442,0.412321418,0.344784259,0.339113422,0.333413939,0.327685594,0.321928166,0.316159948
